,InitStorage(Powell&Mead),Inflow_Powell,Release_Mead,YearsTo12MAF
9388,32,3.5,8,5
9389,32,3.5,8.5,4
9390,32,3.5,9,4
9391,32,3.5,9.5,4
9392,32,3.5,10,3
9393,32,3.5,10.5,3
9394,32,3.5,11,3
9395,32,3.5,11.5,3
9406,32,4,8,5
9407,32,4,8.5,5
9408,32,4,9,4
9409,32,4,9.5,4
9410,32,4,10,4
9411,32,4,10.5,3
9412,32,4,11,3
9413,32,4,11.5,3
9425,32,4.5,8.5,5
9426,32,4.5,9,5
9427,32,4.5,9.5,4
9428,32,4.5,10,4
9429,32,4.5,10.5,4
9430,32,4.5,11,3
9431,32,4.5,11.5,3
9444,32,5,9,5
9445,32,5,9.5,5
9446,32,5,10,4
9447,32,5,10.5,4
9448,32,5,11,4
9449,32,5,11.5,3
9463,32,5.5,9.5,5
9464,32,5.5,10,5
9465,32,5.5,10.5,4
9466,32,5.5,11,4
9467,32,5.5,11.5,4
9482,32,6,10,5
9483,32,6,10.5,5
9484,32,6,11,4
9485,32,6,11.5,4
9501,32,6.5,10.5,5
9502,32,6.5,11,5
9503,32,6.5,11.5,4
9520,32,7,11,5
9521,32,7,11.5,5
9539,32,7.5,11.5,5
9836,33,3,7,5
9837,33,3,7.5,5
9838,33,3,8,4
9839,33,3,8.5,4
9840,33,3,9,4
9841,33,3,9.5,4
9842,33,3,10,3
9843,33,3,10.5,3
9844,33,3,11,3
9845,33,3,11.5,3
9855,33,3.5,7.5,5
9856,33,3.5,8,5
9857,33,3.5,8.5,4
9858,33,3.5,9,4
9859,33,3.5,9.5,4
9860,33,3.5,10,4
9861,33,3.5,10.5,3
9862,33,3.5,11,3
9863,33,3.5,11.5,3
9874,33,4,8,5
9875,33,4,8.5,5
9876,33,4,9,4
9877,33,4,9.5,4
9878,33,4,10,4
9879,33,4,10.5,4
9880,33,4,11,3
9881,33,4,11.5,3
9893,33,4.5,8.5,5
9894,33,4.5,9,5
9895,33,4.5,9.5,4
9896,33,4.5,10,4
9897,33,4.5,10.5,4
9898,33,4.5,11,4
9899,33,4.5,11.5,3
9912,33,5,9,5
9913,33,5,9.5,5
9914,33,5,10,4
9915,33,5,10.5,4
9916,33,5,11,4
9917,33,5,11.5,4
9931,33,5.5,9.5,5
9932,33,5.5,10,5
9933,33,5.5,10.5,4
9934,33,5.5,11,4
9935,33,5.5,11.5,4
9950,33,6,10,5
9951,33,6,10.5,5
9952,33,6,11,4
9953,33,6,11.5,4
9969,33,6.5,10.5,5
9970,33,6.5,11,5
9971,33,6.5,11.5,4
9988,33,7,11,5
9989,33,7,11.5,5
10007,33,7.5,11.5,5
10305,34,3,7.5,5
10306,34,3,8,5
10307,34,3,8.5,4
10308,34,3,9,4
10309,34,3,9.5,4
10310,34,3,10,3
10311,34,3,10.5,3
10312,34,3,11,3
10313,34,3,11.5,3
10324,34,3.5,8,5
10325,34,3.5,8.5,5
10326,34,3.5,9,4
10327,34,3.5,9.5,4
10328,34,3.5,10,4
10329,34,3.5,10.5,3
10330,34,3.5,11,3
10331,34,3.5,11.5,3
10343,34,4,8.5,5
10344,34,4,9,5
10345,34,4,9.5,4
10346,34,4,10,4
10347,34,4,10.5,4
10348,34,4,11,3
10349,34,4,11.5,3
10362,34,4.5,9,5
10363,34,4.5,9.5,5
10364,34,4.5,10,4
10365,34,4.5,10.5,4
10366,34,4.5,11,4
10367,34,4.5,11.5,3
10381,34,5,9.5,5
10382,34,5,10,5
10383,34,5,10.5,4
10384,34,5,11,4
10385,34,5,11.5,4
10400,34,5.5,10,5
10401,34,5.5,10.5,5
10402,34,5.5,11,4
10403,34,5.5,11.5,4
10419,34,6,10.5,5
10420,34,6,11,5
10421,34,6,11.5,4
10438,34,6.5,11,5
10439,34,6.5,11.5,5
10457,34,7,11.5,5
10773,35,3,7.5,5
10774,35,3,8,5
10775,35,3,8.5,4
10776,35,3,9,4
10777,35,3,9.5,4
10778,35,3,10,4
10779,35,3,10.5,3
10780,35,3,11,3
10781,35,3,11.5,3
10792,35,3.5,8,5
10793,35,3.5,8.5,5
10794,35,3.5,9,4
10795,35,3.5,9.5,4
10796,35,3.5,10,4
10797,35,3.5,10.5,4
10798,35,3.5,11,3
10799,35,3.5,11.5,3
10811,35,4,8.5,5
10812,35,4,9,5
10813,35,4,9.5,4
10814,35,4,10,4
10815,35,4,10.5,4
10816,35,4,11,4
10817,35,4,11.5,3
10830,35,4.5,9,5
10831,35,4.5,9.5,5
10832,35,4.5,10,4
10833,35,4.5,10.5,4
10834,35,4.5,11,4
10835,35,4.5,11.5,4
10849,35,5,9.5,5
10850,35,5,10,5
10851,35,5,10.5,4
10852,35,5,11,4
10853,35,5,11.5,4
10868,35,5.5,10,5
10869,35,5.5,10.5,5
10870,35,5.5,11,4
10871,35,5.5,11.5,4
10887,35,6,10.5,5
10888,35,6,11,5
10889,35,6,11.5,4
10906,35,6.5,11,5
10907,35,6.5,11.5,5
10925,35,7,11.5,5
11241,36,3,7.5,5
11242,36,3,8,5
11243,36,3,8.5,5
11244,36,3,9,4
11245,36,3,9.5,4
11246,36,3,10,4
11247,36,3,10.5,4
11248,36,3,11,3
11249,36,3,11.5,3
11260,36,3.5,8,5
11261,36,3.5,8.5,5
11262,36,3.5,9,5
11263,36,3.5,9.5,4
11264,36,3.5,10,4
11265,36,3.5,10.5,4
11266,36,3.5,11,4
11267,36,3.5,11.5,3
11279,36,4,8.5,5
11280,36,4,9,5
11281,36,4,9.5,5
11282,36,4,10,4
11283,36,4,10.5,4
11284,36,4,11,4
11285,36,4,11.5,4
11298,36,4.5,9,5
11299,36,4.5,9.5,5
11300,36,4.5,10,5
11301,36,4.5,10.5,4
11302,36,4.5,11,4
11303,36,4.5,11.5,4
11317,36,5,9.5,5
11318,36,5,10,5
11319,36,5,10.5,5
11320,36,5,11,4
11321,36,5,11.5,4
11336,36,5.5,10,5
11337,36,5.5,10.5,5
11338,36,5.5,11,5
11339,36,5.5,11.5,4
11355,36,6,10.5,5
11356,36,6,11,5
11357,36,6,11.5,5
11374,36,6.5,11,5
11375,36,6.5,11.5,5
11393,36,7,11.5,5
11710,37,3,8,5
11711,37,3,8.5,5
11712,37,3,9,4
11713,37,3,9.5,4
11714,37,3,10,4
11715,37,3,10.5,4
11716,37,3,11,3
11717,37,3,11.5,3
11729,37,3.5,8.5,5
11730,37,3.5,9,5
11731,37,3.5,9.5,4
11732,37,3.5,10,4
11733,37,3.5,10.5,4
11734,37,3.5,11,4
11735,37,3.5,11.5,3
11748,37,4,9,5
11749,37,4,9.5,5
11750,37,4,10,4
11751,37,4,10.5,4
11752,37,4,11,4
11753,37,4,11.5,4
11767,37,4.5,9.5,5
11768,37,4.5,10,5
11769,37,4.5,10.5,4
11770,37,4.5,11,4
11771,37,4.5,11.5,4
11786,37,5,10,5
11787,37,5,10.5,5
11788,37,5,11,4
11789,37,5,11.5,4
11805,37,5.5,10.5,5
11806,37,5.5,11,5
11807,37,5.5,11.5,4
11824,37,6,11,5
11825,37,6,11.5,5
11843,37,6.5,11.5,5
12178,38,3,8,5
12179,38,3,8.5,5
12180,38,3,9,5
12181,38,3,9.5,4
12182,38,3,10,4
12183,38,3,10.5,4
12184,38,3,11,4
12185,38,3,11.5,3
12197,38,3.5,8.5,5
12198,38,3.5,9,5
12199,38,3.5,9.5,5
12200,38,3.5,10,4
12201,38,3.5,10.5,4
12202,38,3.5,11,4
12203,38,3.5,11.5,4
12216,38,4,9,5
12217,38,4,9.5,5
12218,38,4,10,5
12219,38,4,10.5,4
12220,38,4,11,4
12221,38,4,11.5,4
12235,38,4.5,9.5,5
12236,38,4.5,10,5
12237,38,4.5,10.5,5
12238,38,4.5,11,4
12239,38,4.5,11.5,4
12254,38,5,10,5
12255,38,5,10.5,5
12256,38,5,11,5
12257,38,5,11.5,4
12273,38,5.5,10.5,5
12274,38,5.5,11,5
12275,38,5.5,11.5,5
12292,38,6,11,5
12293,38,6,11.5,5
12311,38,6.5,11.5,5
12647,39,3,8.5,5
12648,39,3,9,5
12649,39,3,9.5,4
12650,39,3,10,4
12651,39,3,10.5,4
12652,39,3,11,4
12653,39,3,11.5,4
12666,39,3.5,9,5
12667,39,3.5,9.5,5
12668,39,3.5,10,4
12669,39,3.5,10.5,4
12670,39,3.5,11,4
12671,39,3.5,11.5,4
12685,39,4,9.5,5
12686,39,4,10,5
12687,39,4,10.5,4
12688,39,4,11,4
12689,39,4,11.5,4
12704,39,4.5,10,5
12705,39,4.5,10.5,5
12706,39,4.5,11,4
12707,39,4.5,11.5,4
12723,39,5,10.5,5
12724,39,5,11,5
12725,39,5,11.5,4
12742,39,5.5,11,5
12743,39,5.5,11.5,5
12761,39,6,11.5,5
